x-dis,y-dis,z-dis,HOMO-1,HOMO,LUMO,LUMO+1,EXC1,EXC2,EXC3,EXC4,EXC5,EXC6,EXC7,EXC8,EXC9,EXC10,PROB1,PROB2,PROB3,PROB4,PROB5,PROB6,PROB7,PROB8,PROB9,PROB10
6.4,1.8,3.5,-4.53096522087,-4.5064674276600005,-2.4437366408509997,-2.193821327236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,2.0,3.5,-4.552820855109999,-4.49257364424,-2.442240052351,-2.206052536886,1.6824,1.7461,1.9722,2.0108,2.8669,2.9022,3.1018,3.1113,3.1915,3.208,3.755e-07,0.0298941451,0.056335005,5.110000000000001e-07,0.006253942199999999,1.518e-07,2.6239999999999997e-07,0.0120287134,0.00779618,2.2559999999999998e-07
6.4,2.2,3.5,-4.57180303943,-4.48284309792,-2.439490139009,-2.219827953761,1.6803,1.7614,1.9565,2.0172,2.8611,2.9158,3.092,3.1084,3.1867,3.2002,4.086e-07,0.0219478608,0.06260280929999999,4.933e-07,0.005429611,1.213e-07,1.8989999999999997e-07,0.011415953500000001,0.0074026495,8.951999999999999e-07
6.4,2.4,3.5,-4.587538987239999,-4.47744993718,-2.435545131723,-2.234700233953,1.6834,1.7743,1.9452,2.02,2.86,2.9265,3.0844,3.1066,3.1847,3.1925,4.311e-07,0.0138814601,0.0695354924,4.822e-07,0.0045284514,9.5e-08,1.735e-07,0.011047401100000001,0.0066372437,1.5015000000000002e-06
6.4,2.6,3.5,-4.5999198557400005,-4.476203687120001,-2.4306099270640003,-2.250202169743,1.6912,1.785,1.9382,2.0193,2.8635,2.9345,3.0804,3.1069,3.1848,3.1873,4.4240000000000004e-07,0.0070854082,0.0759077705,4.775e-07,0.0036458963,7.57e-08,1.8600000000000002e-07,0.010764646499999999,0.0055800375,1.8607e-06
6.4,2.8,3.5,-4.60908714057,-4.47868530296,-2.424960169423,-2.265892675684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,3.0,3.5,-4.61535376478,-4.48430703358,-2.418959121645,-2.281394339367,1.7182,1.8018,1.9339,2.0099,2.8821,2.9438,3.0838,3.1127,3.1872,3.1906,4.326e-07,0.0003554438,0.0836887691,4.879999999999999e-07,0.0021212438,6.03e-08,2.33e-07,0.009586518,2.1908000000000003e-06,0.0035277645000000002
6.6,0.0,3.5,-4.62366663363,-4.40248173761,-2.455579825919,-2.1577002114140003,1.5898,1.7473,1.939,2.1183,2.6914,2.9261,3.032,3.1267,3.1388,3.2639,0.0190057088,4e-08,7.733e-07,0.0437411355,5.159e-07,0.0011920016,0.0015455597,0.0011664679,1.5081e-06,2.0780000000000002e-07
6.6,0.2,3.5,-4.6213482819900005,-4.40475110999,-2.4558263548609998,-2.157822387457,1.5924,1.746,1.9401,2.1166,2.6956,2.9271,3.0339,3.1289,3.1393,3.1444,0.020317216399999997,4.29e-08,7.718000000000001e-07,0.044030882199999996,5.089e-07,0.0011798466,0.0018081594,0.0012863919,1.494e-06,8.287999999999999e-07
6.6,0.4,3.5,-4.61449390666,-4.411461268610001,-2.4563153311400003,-2.158109188235,1.6002,1.7423,1.9436,2.1116,2.708,2.9294,3.0398,3.136,3.1412,3.1468,0.024049424500000003,5.2699999999999995e-08,7.665000000000001e-07,0.044866393,4.918e-07,0.0012086618,0.0026090274,0.0015288816,1.5165e-06,8.159999999999999e-07
