x-dis,y-dis,z-dis,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,EXC1,EXC2,EXC3,EXC4,EXC5,EXC6,EXC7,EXC8,EXC9,EXC10,PROB1,PROB2,PROB3,PROB4,PROB5,PROB6,PROB7,PROB8,PROB9,PROB10
0.0,0.0,4.3,-6.320395274269999,-6.13772440303,-5.836670660369999,-5.636301949850002,-4.54531070191,-4.3584357775199996,-2.344563979417,-2.137559667595,-0.8950742079399999,-0.6959737881470001,-0.378674713373,-0.1938435574493,1.5966,1.7224,1.9702,2.0362,2.8046,2.9633,2.965,3.0039,3.2122,3.2574,1.162e-07,0.00018425950000000002,0.0623144704,1.893e-07,0.0,0.0,2.8999999999999998e-08,6.9e-09,5.89e-08,0.0
0.0,0.0,4.4,-6.310425273790001,-6.15695964686,-5.82523672423,-5.6564732417600005,-4.53474750817,-4.3774941518000015,-2.332815759692,-2.157749190674,-0.883920269903,-0.7154838600469999,-0.368692740185,-0.212546042984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.5,-6.30238995408,-6.173781301599998,-5.81586808022,-5.6741139385700015,-4.52616797446,-4.39414982127,-2.3230669822029997,-2.1754935602509997,-0.874666999261,-0.732639117969,-0.36058939372500004,-0.22900209475879996,1.659,1.7368,1.9677,1.9924,2.865,2.9651,3.0123,3.0195,3.2226,3.2233,9.59e-08,0.00012859700000000002,0.0636726003,2.309e-07,0.0,2.57e-08,0.0,4.1999999999999996e-09,5.5e-08,0.0
0.0,0.0,4.6,-6.2960008817199995,-6.18856759598,-5.80821915245,-5.689640363990001,-4.51921019847,-4.4088136675,-2.31499656069,-2.191185698834,-0.8670180714910001,-0.7478243212110001,-0.354054472013,-0.243573587873,1.6837,1.7436,1.9666,1.9763,2.8882,2.9652,3.0269999999999997,3.0284,3.2153,3.2277,8.51e-08,0.0001035773,0.0643168185,2.53e-07,0.0,3.23e-08,7.3e-09,0.0,0.0,6.43e-08
0.0,0.0,4.7,-6.29096146008,-6.20173757478,-5.8020042285699995,-5.7034307467500005,-4.51358846785,-4.42185847708,-2.308390891158,-2.205191046124,-0.8607751205899999,-0.761392664659,-0.34876770511,-0.2566181797674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.8,-6.28712203031,-6.213435454710001,-5.79710630257,-5.71564018784,-4.509207545150001,-4.43342574565,-2.303157457227,-2.2176374924110003,-0.855849439676,-0.773462786965,-0.34463439978,-0.26825946144139995,1.723,1.7566,1.9532,1.9645,2.9229,2.9652,3.0411,3.0482,3.2134,3.2375,6.25e-08,6.29661e-05,2.989e-07,0.0655270624,0.0,2.81e-08,1.9e-09,0.0,0.0,4.5999999999999995e-08
0.0,0.0,4.9,-6.2843410967699995,-6.223650351490001,-5.793378436669999,-5.7262822926100005,-4.50594770329,-4.44351547321,-2.299105783997,-2.22851551395,-0.852052186491,-0.784011559034,-0.34154680165100004,-0.278488997578,1.7382,1.7628,1.9455,1.9635,2.9348,2.9652,3.0478,3.0543,3.2171,3.2423,5.17e-08,4.7987299999999994e-05,3.219e-07,0.0660994756,0.0,2.89e-08,1.4000000000000001e-09,0.0,0.0,4.34e-08
0.0,0.0,5.0,-6.28247444275,-6.2328366838100004,-5.7906682509500005,-5.735781547979999,-4.50362390951,-4.4525412624000005,-2.2960976411120004,-2.238244699735,-0.8492421375020001,-0.793460202502,-0.339378380968,-0.287681316252,1.7512,1.7689,1.9397,1.9627,2.9439,2.9651,3.0542,3.0593,3.2225,3.247,4.16e-08,3.55483e-05,3.4450000000000005e-07,0.0666483509,0.0,2.98e-08,1e-09,0.0,0.0,4.12e-08
0.0,0.0,5.1,-6.28136424619,-6.240997172739999,-5.78880976014,-5.744203259630001,-4.502100110310001,-4.460565697830001,-2.293985546578,-2.2468903554460002,-0.847295484024,-0.801862322448,-0.33798818630500005,-0.29588098859,1.7624,1.7748,1.9357,1.9618,2.9505,2.9651,3.0605,3.0641,3.2285,3.2515,3.25e-08,2.59508e-05,3.664e-07,0.0671766264,0.0,3.04e-08,2.4e-09,0.0,1e-10,4.1100000000000004e-08
0.0,0.0,5.2,-6.280926153919999,-6.248319572109999,-5.787696842510001,-5.7516998074800005,-4.50126474182,-4.46773027514,-2.2926489569940003,-2.254598602542,-0.8460843357669999,-0.809361591368,-0.33727989178400003,-0.303224340199,1.7719,1.7805,1.9329,1.9609999999999999,2.9551,2.965,3.0666,3.069,3.2347,3.2560000000000002,2.46e-08,1.8411600000000002e-05,3.873e-07,0.0676836185,0.0,9.880000000000001e-08,8e-10,0.0,0.0,4.29e-08
0.0,0.0,5.3,-6.281045881,-6.25488551402,-5.78721793419,-5.7583827553999996,-4.5010225665900006,-4.47413839499,-2.291996988622,-2.261473385897,-0.8455344075200001,-0.816051341963,-0.33715417835,-0.30980851327799996,1.7803,1.786,1.9311,1.9603,2.9583,2.965,3.0725,3.074,3.2405,3.2604,1.81e-08,1.28526e-05,4.0689999999999997e-07,0.0681711032,0.0,3.07e-08,3e-10,0.0,0.0,4.35e-08
0.0,0.0,5.4,-6.28159825821,-6.260757583080001,-5.787256029169999,-5.764311966930001,-4.5012565786100005,-4.47984719985,-2.291885152645,-2.2675772901210003,-0.8454938635770001,-0.8219957914849999,-0.33748805363900003,-0.31569364347400003,1.7876,1.7915,1.9301,1.9596,2.9603,2.9649,3.0783,3.0791,3.2457,3.2647,1.31e-08,8.789e-06,4.255e-07,0.0686399532,0.0,4.74e-08,6e-10,0.0,0.0,6.17e-08
0.0,0.0,5.5,-6.28251253773,-6.266017411390001,-5.78771861107,-5.7695854005900005,-4.50187698257,-4.4849492061000005,-2.29223208907,-2.272996573133,-0.845880527624,-0.8272836468160001,-0.3382047834770001,-0.320960818673,1.7942,1.7967,1.9296,1.9589,2.9616,2.9649,3.0838,3.0843,3.25,3.2689,9.2e-09,5.9834e-06,4.4310000000000004e-07,0.0690909339,0.0,3.2900000000000003e-08,2e-10,0.0,0.0,1.064e-07
0.0,0.0,5.6,-6.28372613495,-6.27074935212,-5.788534932070001,-5.774292851689999,-4.502826636,-4.48952332477,-2.292958070546,-2.2778278329179997,-0.846627189232,-0.8320011658750001,-0.33924668118,-0.325682691444,1.8003,1.8019,1.9295,1.9583,2.9624,2.9648,3.0893,3.0895,3.2534,3.273,6.3e-09,4.0429e-06,4.6e-07,0.06952515719999999,0.0,3.25e-08,1e-10,0.0,0.0,4.439e-07
0.0,0.0,5.7,-6.285173744190001,-6.27505136379,-5.789642407560001,-5.77853227875,-4.50404295429,-4.49366479331,-2.293995614537,-2.282178551741,-0.8476658216509999,-0.8362536540709999,-0.34055878113399995,-0.32995232238100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.8,-6.286814549400001,-6.2789914731500005,-5.790973010790001,-5.782388034939999,-4.5054633528300005,-4.49744708061,-2.295279143256,-2.286135259628,-0.848944452444,-0.840117573471,-0.342081491906,-0.333845901444,1.8112,1.8119,1.93,1.9571,2.9633,2.9647,3.0997,3.0998,3.2575,3.2747,2.9e-09,1.8364e-06,4.922999999999999e-07,0.0703513469,0.0,3.38e-08,2e-10,0.0,0.0,6.8013e-06
0.0,0.0,5.9,-6.28859140811,-6.2826132173200016,-5.79247504143,-5.78590093631,-4.50703885236,-4.5009110027200006,-2.296760221657,-2.289737412094,-0.8504097486390001,-0.8436380938370001,-0.34376120841700003,-0.337405877325,1.8163,1.8167,1.9304,1.9566,2.9635,2.9647,3.1047,3.1047,3.2587,3.2743,1.9e-09,1.2297e-06,5.081000000000001e-07,0.0707365183,0.0,3.76e-08,1.4000000000000001e-09,0.0,0.0,6.8361000000000005e-06
0.0,0.0,6.0,-6.290466225339999,-6.2859193173699985,-5.794102241290001,-5.78910907784,-4.50872863683,-4.50408377034,-2.298363476101,-2.293024192547,-0.8519876971320001,-0.8468489564370001,-0.345522284921,-0.34068775985199995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
